0,1443650402,-4.4657183,48.38249
1,1443650403,-4.4965715,48.38242
2,1443650404,-4.644325,48.092247
3,1443650405,-4.4851084,48.38132
4,1443650406,-4.4954414,48.38366
5,1443650408,-4.347825,48.117958
6,1443650409,-4.7691517,47.987152
7,1443650411,-4.4719133,48.16634
8,1443650411,-4.782632,48.005634
0,1443650413,-4.46572,48.382507
3,1443650415,-4.4850984,48.381313
2,1443650416,-4.644965,48.09218
5,1443650417,-4.348457,48.117886
9,1443650419,-4.4480133,48.157574
6,1443650419,-4.7691116,47.98662
8,1443650420,-4.7825317,48.005116
7,1443650421,-4.4714084,48.1664
0,1443650423,-4.4657216,48.38252
1,1443650423,-4.4965734,48.382423
3,1443650424,-4.4850965,48.38132
2,1443650425,-4.645487,48.09213
4,1443650427,-4.49544,48.383663
5,1443650428,-4.3492484,48.117874
6,1443650429,-4.7690268,47.986107
9,1443650430,-4.4473267,48.15763
7,1443650431,-4.471053,48.166428
8,1443650431,-4.7824483,48.0046
0,1443650433,-4.4657283,48.382526
3,1443650433,-4.4850736,48.38132
2,1443650434,-4.64607,48.092106
5,1443650438,-4.3499684,48.117874
6,1443650438,-4.768925,47.985645
10,1443650438,-4.48347,48.11528
9,1443650439,-4.4467,48.157658
7,1443650441,-4.4708233,48.16644
0,1443650442,-4.465737,48.382534
3,1443650444,-4.485085,48.381332
1,1443650444,-4.49658,48.382435
2,1443650445,-4.6467066,48.092075
4,1443650447,-4.4954367,48.38368
6,1443650448,-4.7687883,47.98514
9,1443650450,-4.4460735,48.15768
8,1443650450,-4.782232,48.00355
7,1443650452,-4.4706483,48.166454
0,1443650452,-4.4657383,48.382534
1,1443650452,-4.496585,48.382435
3,1443650454,-4.485085,48.381336
2,1443650455,-4.6472917,48.09204
4,1443650456,-4.4954367,48.383686
10,1443650458,-4.4822764,48.115402
6,1443650459,-4.768687,47.98463
8,1443650460,-4.7821317,48.003067
9,1443650460,-4.4454517,48.157696
7,1443650460,-4.470548,48.166447
2,1443650464,-4.647815,48.092
3,1443650466,-4.485093,48.38134
4,1443650466,-4.4954367,48.383686
6,1443650469,-4.7685933,47.98407
8,1443650469,-4.782015,48.00255
9,1443650470,-4.4448285,48.157722
7,1443650471,-4.4704785,48.166447
0,1443650473,-4.4658,48.382607
1,1443650474,-4.4965935,48.382427
3,1443650474,-4.485095,48.38134
2,1443650476,-4.6484685,48.091953
5,1443650477,-4.352793,48.11796
9,1443650479,-4.444267,48.15777
6,1443650479,-4.768493,47.983547
8,1443650480,-4.781915,48.001984
7,1443650481,-4.47043,48.16643
1,1443650483,-4.4965816,48.38244
3,1443650484,-4.485093,48.38134
2,1443650485,-4.648995,48.091915
4,1443650487,-4.495435,48.38368
6,1443650489,-4.7684083,47.983006
9,1443650490,-4.4435816,48.15782
7,1443650491,-4.4703984,48.16641
8,1443650491,-4.781815,48.001484
0,1443650493,-4.46582,48.382607
3,1443650493,-4.4850883,48.381348
1,1443650494,-4.4965734,48.382446
2,1443650495,-4.6495733,48.091827
11,1443650498,-4.326842,48.09865
5,1443650498,-4.354328,48.11792
6,1443650498,-4.768328,47.98254
9,1443650499,-4.443015,48.15784
7,1443650500,-4.4703865,48.166393
8,1443650501,-4.781698,48.000965
0,1443650502,-4.4658165,48.38258
3,1443650505,-4.485085,48.38135
2,1443650505,-4.6502185,48.09176
9,1443650509,-4.4423933,48.157887
6,1443650509,-4.76818,47.98198
8,1443650511,-4.7815986,48.00045
7,1443650512,-4.470402,48.166374
0,1443650512,-4.4658084,48.382557
1,1443650512,-4.4965734,48.38244
3,1443650515,-4.485083,48.38135
2,1443650515,-4.6508017,48.09172
5,1443650518,-4.355785,48.1179
6,1443650518,-4.7680736,47.98153
8,1443650520,-4.781532,47.999985
9,1443650520,-4.4417214,48.157967
7,1443650520,-4.470425,48.166348
0,1443650522,-4.465803,48.382545
1,1443650523,-4.4965734,48.382435
2,1443650524,-4.6513367,48.091694
3,1443650525,-4.485083,48.381348
4,1443650526,-4.495445,48.38365
6,1443650529,-4.767975,47.98097
8,1443650529,-4.781532,47.999466
9,1443650530,-4.441105,48.158028
7,1443650531,-4.470452,48.16633
0,1443650533,-4.4657984,48.38254
1,1443650534,-4.496568,48.382435
3,1443650534,-4.485083,48.38134
2,1443650536,-4.651975,48.091652
9,1443650539,-4.4405484,48.158062
6,1443650539,-4.7678633,47.98046
8,1443650541,-4.781582,47.99893
7,1443650541,-4.470495,48.166294
0,1443650543,-4.4657917,48.382534
1,1443650543,-4.496577,48.382435
3,1443650544,-4.4850864,48.38134
2,1443650545,-4.652488,48.09157
4,1443650546,-4.495448,48.383648
9,1443650551,-4.439872,48.15806
7,1443650551,-4.470548,48.16626
8,1443650551,-4.781615,47.998367
0,1443650553,-4.4658017,48.382553
3,1443650554,-4.485085,48.38135
1,1443650555,-4.496587,48.38244
2,1443650555,-4.653138,48.0915
5,1443650558,-4.358685,48.118015
6,1443650559,-4.76765,47.979515
9,1443650559,-4.43932,48.15802
8,1443650561,-4.781648,47.997833
7,1443650562,-4.470617,48.166233
0,1443650562,-4.4657984,48.382553
1,1443650564,-4.496587,48.382435
3,1443650565,-4.48509,48.381363
2,1443650566,-4.65373,48.09146
9,1443650569,-4.43871,48.157948
6,1443650569,-4.767463,47.978916
8,1443650571,-4.7816815,47.99732
7,1443650572,-4.4706516,48.1662
0,1443650572,-4.4657917,48.382545
1,1443650572,-4.49658,48.382435
2,1443650574,-4.65426,48.091434
3,1443650574,-4.485093,48.381367
5,1443650578,-4.360155,48.117996
10,1443650578,-4.4750667,48.116016
6,1443650578,-4.767375,47.97852
8,1443650580,-4.781698,47.99685
9,1443650580,-4.438055,48.15782
7,1443650580,-4.4706917,48.166187
0,1443650582,-4.46578,48.382534
1,1443650583,-4.49658,48.38243
2,1443650584,-4.654842,48.091385
3,1443650585,-4.485065,48.38135
4,1443650586,-4.495448,48.38365
6,1443650588,-4.767225,47.978024
5,1443650588,-4.360885,48.11798
9,1443650589,-4.4374886,48.157654
7,1443650591,-4.4707565,48.166172
0,1443650592,-4.46577,48.38252
1,1443650592,-4.4965835,48.382427
3,1443650594,-4.4850683,48.381348
2,1443650596,-4.6554832,48.091328
5,1443650597,-4.361545,48.11798
6,1443650599,-4.767053,47.977486
9,1443650600,-4.43695,48.15744
8,1443650600,-4.7817483,47.995815
7,1443650602,-4.470855,48.166157
0,1443650602,-4.465765,48.382507
1,1443650603,-4.496585,48.382427
3,1443650605,-4.48507,48.381348
2,1443650605,-4.6560116,48.091267
5,1443650607,-4.3622785,48.117992
10,1443650608,-4.4732785,48.11626
6,1443650609,-4.7669315,47.97699
9,1443650610,-4.436475,48.157166
7,1443650611,-4.47093,48.16615
8,1443650611,-4.7817817,47.99525
0,1443650612,-4.4657617,48.382492
3,1443650614,-4.4850736,48.381348
2,1443650616,-4.65665,48.0912
11,1443650617,-4.3268385,48.098644
5,1443650618,-4.36302,48.118015
6,1443650619,-4.766802,47.976555
9,1443650619,-4.4360566,48.1569
12,1443650619,-4.4191065,48.12009
7,1443650622,-4.471005,48.16614
0,1443650622,-4.465757,48.38248
1,1443650622,-4.4965916,48.382427
3,1443650625,-4.4850717,48.38134
2,1443650625,-4.657232,48.091152
4,1443650627,-4.4954615,48.38366
5,1443650628,-4.36358,48.118053
9,1443650629,-4.43558,48.156605
6,1443650629,-4.7666736,47.97596
8,1443650631,-4.781815,47.9942
7,1443650632,-4.471075,48.166134
0,1443650632,-4.4657516,48.382473
1,1443650633,-4.496595,48.382427
3,1443650634,-4.48507,48.381336
2,1443650635,-4.657758,48.09112
6,1443650639,-4.7665715,47.975574
5,1443650639,-4.3641415,48.11807
8,1443650640,-4.7818317,47.993732
9,1443650640,-4.4350433,48.156315
7,1443650640,-4.47114,48.166126
0,1443650642,-4.465745,48.38246
1,1443650644,-4.496595,48.382427
2,1443650645,-4.6583385,48.091072
3,1443650645,-4.4850717,48.381332
4,1443650646,-4.49546,48.38365
6,1443650648,-4.76643,47.975086
5,1443650648,-4.364587,48.118073
8,1443650649,-4.7818484,47.993217
9,1443650649,-4.434555,48.15605
7,1443650650,-4.4712114,48.16612
0,1443650652,-4.465765,48.38251
1,1443650652,-4.49659,48.382427
3,1443650655,-4.4850783,48.38133
2,1443650656,-4.658975,48.091034
5,1443650657,-4.3650265,48.11808
6,1443650659,-4.7662783,47.974556
9,1443650659,-4.4340634,48.15579
8,1443650660,-4.781882,47.9927
7,1443650661,-4.471285,48.166115
3,1443650665,-4.48508,48.38133
2,1443650666,-4.6595535,48.090992
4,1443650667,-4.49546,48.38365
5,1443650667,-4.36551,48.118084
6,1443650669,-4.76614,47.974068
8,1443650670,-4.781915,47.992184
9,1443650670,-4.433562,48.15554
7,1443650671,-4.4713616,48.166115
0,1443650672,-4.4657884,48.382545
1,1443650674,-4.496587,48.382404
3,1443650675,-4.4850864,48.38134
2,1443650676,-4.6601367,48.090942
5,1443650678,-4.3660383,48.118076
6,1443650678,-4.766035,47.973625
9,1443650679,-4.4330916,48.15533
10,1443650679,-4.4690084,48.116722
8,1443650681,-4.781965,47.991634
7,1443650681,-4.4714217,48.166115
1,1443650682,-4.4965835,48.38241
3,1443650684,-4.4850917,48.381332
2,1443650685,-4.660713,48.090904
4,1443650687,-4.4954515,48.383656
5,1443650687,-4.3664784,48.118065
10,1443650688,-4.46853,48.11679
9,1443650689,-4.43259,48.155094
6,1443650690,-4.7658634,47.97304
8,1443650691,-4.781998,47.991116
7,1443650692,-4.471495,48.166115
1,1443650693,-4.496575,48.38242
3,1443650694,-4.485095,48.38133
2,1443650695,-4.661258,48.090878
11,1443650698,-4.326845,48.09864
6,1443650699,-4.7657385,47.972645
5,1443650699,-4.3670683,48.11805
9,1443650700,-4.43203,48.154823
0,1443650702,-4.4657617,48.3825
2,1443650704,-4.6618333,48.090805
3,1443650706,-4.4850965,48.38133
6,1443650708,-4.765595,47.972153
5,1443650709,-4.367505,48.118046
8,1443650709,-4.782065,47.990116
9,1443650710,-4.431522,48.15458
7,1443650710,-4.471637,48.166107
0,1443650712,-4.465755,48.38249
1,1443650712,-4.4965715,48.38241
3,1443650715,-4.4850965,48.381325
2,1443650716,-4.6624584,48.090725
6,1443650719,-4.765478,47.9716
5,1443650719,-4.368045,48.118046
9,1443650719,-4.4310164,48.154327
7,1443650721,-4.471715,48.1661
0,1443650722,-4.465757,48.38249
13,1443650723,-4.642645,48.0002
1,1443650723,-4.496568,48.3824
3,1443650725,-4.4850965,48.381325
2,1443650726,-4.66304,48.09067
5,1443650727,-4.368435,48.11805
6,1443650728,-4.76537,47.97116
10,1443650728,-4.466037,48.116985
9,1443650729,-4.43052,48.15406
7,1443650731,-4.4717984,48.1661
0,1443650732,-4.4657536,48.382473
1,1443650734,-4.49656,48.382404
3,1443650735,-4.485105,48.381332
2,1443650736,-4.6636133,48.09062
5,1443650738,-4.368965,48.118073
6,1443650738,-4.765207,47.97069
9,1443650740,-4.430035,48.153786
7,1443650741,-4.4718766,48.166092
0,1443650742,-4.4657536,48.38246
3,1443650744,-4.4851084,48.38133
2,1443650745,-4.6641884,48.090565
14,1443650745,-4.5124984,48.370834
6,1443650749,-4.7650833,47.970215
9,1443650749,-4.4296064,48.15354
7,1443650752,-4.4719567,48.166092
0,1443650752,-4.465757,48.382465
1,1443650753,-4.496555,48.382416
3,1443650754,-4.48511,48.381325
2,1443650754,-4.6647015,48.090515
14,1443650756,-4.5124984,48.370834
5,1443650759,-4.369995,48.118122
6,1443650759,-4.7649283,47.96969
9,1443650760,-4.4291034,48.153217
7,1443650760,-4.472027,48.16609
0,1443650762,-4.4657583,48.382473
2,1443650764,-4.665293,48.09048
3,1443650765,-4.4851084,48.381325
4,1443650766,-4.4954515,48.383675
5,1443650768,-4.3704367,48.11814
9,1443650768,-4.4286833,48.15296
7,1443650771,-4.4721,48.166084
8,1443650772,-4.7822986,47.9869
0,1443650772,-4.4657683,48.38248
1,1443650772,-4.49656,48.38241
3,1443650774,-4.485105,48.381325
2,1443650776,-4.665925,48.09042
6,1443650779,-4.764633,47.968735
5,1443650779,-4.370973,48.118153
8,1443650780,-4.7823315,47.986435
7,1443650781,-4.4721785,48.166065
0,1443650782,-4.4657664,48.382484
13,1443650783,-4.64015,47.998516
1,1443650783,-4.496565,48.3824
3,1443650785,-4.4850965,48.381336
4,1443650787,-4.4954534,48.383675
5,1443650787,-4.3713665,48.11815
9,1443650789,-4.427705,48.152348
8,1443650790,-4.782365,47.9859
7,1443650791,-4.472265,48.166054
0,1443650792,-4.46576,48.38249
1,1443650794,-4.496565,48.3824
3,1443650795,-4.4850535,48.38133
2,1443650796,-4.6670933,48.090347
5,1443650798,-4.371905,48.11814
6,1443650798,-4.76438,47.967846
9,1443650800,-4.427242,48.152054
8,1443650801,-4.782415,47.985317
7,1443650801,-4.472338,48.16606
1,1443650802,-4.496565,48.3824
3,1443650804,-4.4850483,48.38133
2,1443650805,-4.6676764,48.090313
4,1443650807,-4.4954667,48.383663
5,1443650807,-4.372347,48.11812
9,1443650810,-4.42678,48.151768
7,1443650810,-4.472397,48.16606
8,1443650810,-4.782465,47.9848
0,1443650813,-4.465747,48.382465
1,1443650813,-4.496568,48.382404
14,1443650814,-4.5124984,48.370834
3,1443650814,-4.485047,48.381325
2,1443650814,-4.6682067,48.090275
10,1443650818,-4.460675,48.117496
5,1443650819,-4.3729315,48.1181
6,1443650819,-4.7641115,47.966835
8,1443650820,-4.7824984,47.984333
7,1443650820,-4.4724717,48.166054
0,1443650822,-4.4657435,48.382454
14,1443650824,-4.5124984,48.370834
2,1443650825,-4.6687784,48.090218
3,1443650825,-4.485055,48.38132
4,1443650826,-4.4954715,48.38366
5,1443650828,-4.3733683,48.11809
9,1443650828,-4.42589,48.151226
7,1443650831,-4.472545,48.166054
8,1443650832,-4.7825484,47.98375
1,1443650832,-4.4965734,48.38242
0,1443650833,-4.4657435,48.382446
14,1443650833,-4.5124984,48.370834
3,1443650834,-4.48506,48.381306
2,1443650836,-4.66943,48.09018
11,1443650837,-4.3268385,48.09865
10,1443650838,-4.45941,48.11766
6,1443650839,-4.763835,47.965897
5,1443650839,-4.373905,48.118107
9,1443650839,-4.4253116,48.150974
8,1443650840,-4.782615,47.983284
7,1443650841,-4.4726334,48.16605
0,1443650842,-4.465745,48.382446
14,1443650843,-4.5124984,48.370834
3,1443650845,-4.4850717,48.3813
2,1443650846,-4.670015,48.090145
5,1443650847,-4.3742967,48.118122
6,1443650848,-4.7637115,47.965473
9,1443650850,-4.4247184,48.15086
8,1443650850,-4.782698,47.982765
7,1443650851,-4.4726915,48.166046
0,1443650852,-4.465745,48.382446
14,1443650853,-4.5124984,48.370834
3,1443650855,-4.485077,48.381294
2,1443650855,-4.6705933,48.090103
5,1443650858,-4.374833,48.118153
9,1443650860,-4.4241133,48.150883
7,1443650862,-4.4727736,48.166046
14,1443650863,-4.512665,48.370834
0,1443650864,-4.4657435,48.382446
3,1443650864,-4.4850783,48.3813
2,1443650865,-4.67118,48.09005
4,1443650867,-4.4954567,48.383675
6,1443650868,-4.763448,47.964535
9,1443650870,-4.423505,48.15091
7,1443650870,-4.47284,48.16604
0,1443650873,-4.46574,48.382446
14,1443650874,-4.512665,48.370834
3,1443650874,-4.485075,48.381317
2,1443650874,-4.6717114,48.090004
11,1443650877,-4.3268485,48.09865
5,1443650879,-4.375857,48.118195
7,1443650880,-4.472915,48.166035
0,1443650881,-4.46574,48.38245
1,1443650882,-4.4965734,48.382412
14,1443650884,-4.512665,48.370834
3,1443650885,-4.485077,48.381325
2,1443650885,-4.672362,48.089954
5,1443650888,-4.3762965,48.1182
9,1443650889,-4.4223285,48.15093
7,1443650890,-4.47298,48.166027
8,1443650891,-4.7828984,47.980682
1,1443650892,-4.49658,48.38242
0,1443650893,-4.4657383,48.382454
14,1443650893,-4.512665,48.370834
3,1443650893,-4.485085,48.381325
2,1443650896,-4.6729383,48.089928
10,1443650898,-4.4557533,48.117935
5,1443650899,-4.376845,48.118187
8,1443650900,-4.7829485,47.980232
7,1443650901,-4.473058,48.166023
0,1443650902,-4.465737,48.38246
14,1443650903,-4.512665,48.370834
3,1443650905,-4.48509,48.381325
2,1443650906,-4.673515,48.089897
4,1443650907,-4.495455,48.383667
5,1443650907,-4.377235,48.11817
9,1443650910,-4.421035,48.15106
8,1443650910,-4.7829986,47.979717
7,1443650911,-4.473125,48.166008
0,1443650913,-4.4657416,48.38247
14,1443650913,-4.512665,48.370834
1,1443650914,-4.496585,48.382427
2,1443650914,-4.674035,48.08985
3,1443650915,-4.4850984,48.381313
11,1443650916,-4.3268332,48.098648
6,1443650918,-4.762825,47.96216
5,1443650919,-4.377818,48.118153
10,1443650919,-4.4544683,48.11804
9,1443650920,-4.420425,48.151146
7,1443650921,-4.473203,48.16599
1,1443650922,-4.496588,48.382427
0,1443650923,-4.4657536,48.38248
3,1443650924,-4.4851017,48.381313
2,1443650925,-4.6746817,48.089813
5,1443650927,-4.3782067,48.118145
10,1443650929,-4.4539266,48.11811
8,1443650930,-4.7830815,47.978683
7,1443650930,-4.4732685,48.16598
15,1443650930,-4.65736,48.09059
0,1443650933,-4.4657636,48.382492
14,1443650934,-4.512665,48.370834
3,1443650934,-4.485115,48.38132
2,1443650935,-4.6751986,48.089787
11,1443650937,-4.3268366,48.09865
10,1443650937,-4.453387,48.11819
5,1443650939,-4.378792,48.118145
6,1443650939,-4.7624965,47.961174
8,1443650940,-4.7831316,47.97817
7,1443650940,-4.4733534,48.165966
0,1443650941,-4.4657664,48.3825
1,1443650942,-4.496595,48.382423
14,1443650943,-4.512665,48.370834
3,1443650945,-4.485093,48.381325
2,1443650945,-4.6758432,48.089745
5,1443650948,-4.37923,48.118168
7,1443650950,-4.47344,48.165955
8,1443650951,-4.7831817,47.9776
1,1443650952,-4.4965982,48.382412
0,1443650953,-4.46577,48.382507
14,1443650953,-4.512665,48.370834
3,1443650953,-4.485083,48.38133
2,1443650956,-4.6764283,48.089695
5,1443650958,-4.3797717,48.118195
9,1443650959,-4.41798,48.151455
8,1443650960,-4.7832317,47.977135
7,1443650961,-4.4735117,48.165947
0,1443650962,-4.4657664,48.382507
14,1443650963,-4.512665,48.370834
1,1443650964,-4.496595,48.38241
3,1443650965,-4.4850864,48.38133
2,1443650966,-4.67702,48.089664
4,1443650967,-4.49545,48.38365
